                                                                                                 01 Nov 2019 01:44:29
Civil Air Patrol Use Only
Satellite-Satellite2:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
------------------------    ------------    ------------    ------------    -----------    -----------    -----------
12 Nov 2018 00:00:02.485      263.104953    -3581.245826     5861.873607      -1.429120      -6.416205      -3.834165
12 Nov 2018 00:00:12.485      248.797960    -3645.187662     5823.173436      -1.432250      -6.372032      -3.905790
12 Nov 2018 00:00:22.485      234.460540    -3708.683874     5783.759402      -1.435205      -6.327081      -3.976936
12 Nov 2018 00:00:32.485      220.094447    -3771.726705     5743.636348      -1.437985      -6.281357      -4.047593
12 Nov 2018 00:00:42.485      205.701436    -3834.308455     5702.809203      -1.440588      -6.234866      -4.117753
12 Nov 2018 00:00:52.485      191.283268    -3896.421477     5661.282978      -1.443016      -6.187612      -4.187407
12 Nov 2018 00:01:02.485      176.841706    -3958.058185     5619.062774      -1.445267      -6.139604      -4.256547
12 Nov 2018 00:01:12.485      162.378515    -4019.211048     5576.153775      -1.447342      -6.090845      -4.325165
12 Nov 2018 00:01:22.485      147.895464    -4079.872597     5532.561246      -1.449239      -6.041342      -4.393252
12 Nov 2018 00:01:32.485      133.394323    -4140.035420     5488.290540      -1.450960      -5.991101      -4.460799
12 Nov 2018 00:01:42.485      118.876864    -4199.692169     5443.347090      -1.452503      -5.940128      -4.527799
12 Nov 2018 00:01:52.485      104.344863    -4258.835554     5397.736410      -1.453868      -5.888429      -4.594244
12 Nov 2018 00:02:02.485       89.800096    -4317.458352     5351.464098      -1.455056      -5.836011      -4.660124
12 Nov 2018 00:02:12.485       75.244342    -4375.553401     5304.535832      -1.456066      -5.782880      -4.725433
12 Nov 2018 00:02:22.485       60.679378    -4433.113603     5256.957369      -1.456897      -5.729043      -4.790162
12 Nov 2018 00:02:32.485       46.106987    -4490.131926     5208.734546      -1.457551      -5.674506      -4.854304
12 Nov 2018 00:02:42.485       31.528949    -4546.601406     5159.873278      -1.458027      -5.619275      -4.917850
12 Nov 2018 00:02:52.485       16.947046    -4602.515143     5110.379558      -1.458324      -5.563358      -4.980793
12 Nov 2018 00:03:02.485        2.363061    -4657.866307     5060.259458      -1.458443      -5.506762      -5.043125
12 Nov 2018 00:03:12.485      -12.221223    -4712.648135     5009.519125      -1.458384      -5.449492      -5.104838
12 Nov 2018 00:03:22.485      -26.804025    -4766.853936     4958.164780      -1.458147      -5.391557      -5.165926
12 Nov 2018 00:03:32.485      -41.383560    -4820.477087     4906.202721      -1.457731      -5.332964      -5.226380
12 Nov 2018 00:03:42.485      -55.958048    -4873.511038     4853.639321      -1.457137      -5.273718      -5.286193
12 Nov 2018 00:03:52.485      -70.525706    -4925.949308     4800.481025      -1.456365      -5.213829      -5.345358
12 Nov 2018 00:04:02.485      -85.084755    -4977.785492     4746.734349      -1.455415      -5.153302      -5.403867
12 Nov 2018 00:04:12.485      -99.633414    -5029.013257     4692.405885      -1.454287      -5.092146      -5.461714
12 Nov 2018 00:04:22.485     -114.169905    -5079.626345     4637.502293      -1.452982      -5.030368      -5.518892
12 Nov 2018 00:04:32.485     -128.692452    -5129.618571     4582.030305      -1.451498      -4.967975      -5.575393
12 Nov 2018 00:04:42.485     -143.199280    -5178.983829     4525.996720      -1.449838      -4.904976      -5.631210
12 Nov 2018 00:04:52.485     -157.688616    -5227.716087     4469.408409      -1.448000      -4.841377      -5.686337
12 Nov 2018 00:05:02.485     -172.158688    -5275.809391     4412.272308      -1.445985      -4.777186      -5.740767
12 Nov 2018 00:05:12.485     -186.607729    -5323.257867     4354.595423      -1.443794      -4.712412      -5.794493
12 Nov 2018 00:05:22.485     -201.033972    -5370.055716     4296.384822      -1.441426      -4.647062      -5.847509
12 Nov 2018 00:05:32.485     -215.435655    -5416.197223     4237.647642      -1.438882      -4.581145      -5.899808
12 Nov 2018 00:05:42.485     -229.811017    -5461.676750     4178.391082      -1.436162      -4.514668      -5.951383
12 Nov 2018 00:05:52.485     -244.158301    -5506.488740     4118.622406      -1.433266      -4.447639      -6.002230
12 Nov 2018 00:06:02.485     -258.475755    -5550.627718     4058.348941      -1.430195      -4.380067      -6.052340
12 Nov 2018 00:06:12.485     -272.761627    -5594.088294     3997.578074      -1.426950      -4.311960      -6.101709
12 Nov 2018 00:06:22.485     -287.014173    -5636.865155     3936.317254      -1.423530      -4.243326      -6.150330
12 Nov 2018 00:06:32.485     -301.231650    -5678.953078     3874.573991      -1.419936      -4.174173      -6.198197
12 Nov 2018 00:06:42.485     -315.412321    -5720.346920     3812.355853      -1.416169      -4.104511      -6.245304
12 Nov 2018 00:06:52.485     -329.554453    -5761.041623     3749.670465      -1.412229      -4.034347      -6.291646
12 Nov 2018 00:07:02.485     -343.656317    -5801.032218     3686.525513      -1.408116      -3.963690      -6.337216
12 Nov 2018 00:07:12.485     -357.716190    -5840.313819     3622.928735      -1.403830      -3.892550      -6.382010
12 Nov 2018 00:07:22.485     -371.732355    -5878.881627     3558.887927      -1.399374      -3.820933      -6.426021
12 Nov 2018 00:07:32.485     -385.703097    -5916.730931     3494.410941      -1.394746      -3.748850      -6.469245
12 Nov 2018 00:07:42.485     -399.626711    -5953.857108     3429.505678      -1.389948      -3.676310      -6.511675
12 Nov 2018 00:07:52.485     -413.501493    -5990.255624     3364.180096      -1.384980      -3.603320      -6.553308
12 Nov 2018 00:08:02.485     -427.325750    -6025.922034     3298.442202      -1.379843      -3.529890      -6.594137
12 Nov 2018 00:08:12.485     -441.097791    -6060.851981     3232.300054      -1.374537      -3.456029      -6.634158
12 Nov 2018 00:08:22.485     -454.815934    -6095.041201     3165.761762      -1.369063      -3.381746      -6.673365
12 Nov 2018 00:08:32.485     -468.478503    -6128.485518     3098.835482      -1.363422      -3.307050      -6.711754
12 Nov 2018 00:08:42.485     -482.083828    -6161.180851     3031.529418      -1.357615      -3.231950      -6.749321
12 Nov 2018 00:08:52.485     -495.630246    -6193.123207     2963.851821      -1.351641      -3.156456      -6.786060
12 Nov 2018 00:09:02.485     -509.116103    -6224.308688     2895.810988      -1.345503      -3.080577      -6.821967
12 Nov 2018 00:09:12.485     -522.539752    -6254.733489     2827.415261      -1.339200      -3.004321      -6.857038
12 Nov 2018 00:09:22.485     -535.899551    -6284.393896     2758.673023      -1.332733      -2.927700      -6.891269
12 Nov 2018 00:09:32.485     -549.193869    -6313.286291     2689.592703      -1.326104      -2.850721      -6.924654
12 Nov 2018 00:09:42.485     -562.421083    -6341.407150     2620.182768      -1.319312      -2.773394      -6.957191
12 Nov 2018 00:09:52.485     -575.579575    -6368.753042     2550.451729      -1.312360      -2.695729      -6.988875
12 Nov 2018 00:10:02.485     -588.667740    -6395.320634     2480.408133      -1.305247      -2.617735      -7.019702
12 Nov 2018 00:10:12.485     -601.683977    -6421.106686     2410.060567      -1.297974      -2.539423      -7.049668
12 Nov 2018 00:10:22.485     -614.626696    -6446.108055     2339.417655      -1.290543      -2.460800      -7.078770
12 Nov 2018 00:10:32.485     -627.494318    -6470.321695     2268.488057      -1.282955      -2.381878      -7.107004
12 Nov 2018 00:10:42.485     -640.285270    -6493.744656     2197.280469      -1.275210      -2.302666      -7.134368
12 Nov 2018 00:10:52.485     -652.997990    -6516.374085     2125.803620      -1.267309      -2.223174      -7.160856
12 Nov 2018 00:11:02.485     -665.630926    -6538.207227     2054.066271      -1.259253      -2.143410      -7.186467
12 Nov 2018 00:11:12.485     -678.182533    -6559.241424     1982.077218      -1.251043      -2.063386      -7.211197
12 Nov 2018 00:11:22.485     -690.651281    -6579.474119     1909.845284      -1.242681      -1.983111      -7.235042
12 Nov 2018 00:11:32.485     -703.035645    -6598.902849     1837.379324      -1.234167      -1.902595      -7.258001
12 Nov 2018 00:11:42.485     -715.334113    -6617.525254     1764.688221      -1.225502      -1.821848      -7.280071
12 Nov 2018 00:11:52.485     -727.545185    -6635.339070     1691.780886      -1.216688      -1.740879      -7.301248
12 Nov 2018 00:12:02.485     -739.667369    -6652.342135     1618.666254      -1.207725      -1.659699      -7.321529
12 Nov 2018 00:12:12.485     -751.699185    -6668.532383     1545.353288      -1.198614      -1.578318      -7.340914
12 Nov 2018 00:12:22.485     -763.639165    -6683.907853     1471.850973      -1.189358      -1.496745      -7.359399
12 Nov 2018 00:12:32.485     -775.485852    -6698.466679     1398.168318      -1.179956      -1.414991      -7.376982
12 Nov 2018 00:12:42.485     -787.237799    -6712.207099     1324.314355      -1.170410      -1.333065      -7.393660
12 Nov 2018 00:12:52.485     -798.893572    -6725.127448     1250.298134      -1.160721      -1.250979      -7.409433
12 Nov 2018 00:13:02.485     -810.451749    -6737.226166     1176.128727      -1.150891      -1.168741      -7.424297
12 Nov 2018 00:13:12.485     -821.910921    -6748.501791     1101.815224      -1.140920      -1.086362      -7.438252
12 Nov 2018 00:13:22.485     -833.269689    -6758.952963     1027.366731      -1.130810      -1.003852      -7.451295
12 Nov 2018 00:13:32.485     -844.526667    -6768.578423      952.792373      -1.120562      -0.921221      -7.463425
12 Nov 2018 00:13:42.485     -855.680482    -6777.377014      878.101288      -1.110178      -0.838480      -7.474640
12 Nov 2018 00:13:52.485     -866.729775    -6785.347680      803.302629      -1.099658      -0.755638      -7.484939
12 Nov 2018 00:14:02.485     -877.673197    -6792.489468      728.405561      -1.089004      -0.672706      -7.494321
12 Nov 2018 00:14:12.485     -888.509415    -6798.801526      653.419261      -1.078217      -0.589693      -7.502785
12 Nov 2018 00:14:22.485     -899.237107    -6804.283103      578.352918      -1.067299      -0.506611      -7.510330
12 Nov 2018 00:14:32.485     -909.854966    -6808.933552      503.215729      -1.056251      -0.423469      -7.516954
12 Nov 2018 00:14:42.485     -920.361697    -6812.752328      428.016899      -1.045074      -0.340278      -7.522658
12 Nov 2018 00:14:52.485     -930.756021    -6815.738987      352.765641      -1.033770      -0.257048      -7.527440
12 Nov 2018 00:15:02.485     -941.036670    -6817.893188      277.471173      -1.022339      -0.173788      -7.531300
12 Nov 2018 00:15:12.485     -951.202392    -6819.214692      202.142720      -1.010784      -0.090510      -7.534237
12 Nov 2018 00:15:22.485     -961.251949    -6819.703364      126.789509      -0.999107      -0.007224      -7.536251
12 Nov 2018 00:15:32.485     -971.184117    -6819.359169       51.420769      -0.987307       0.076061      -7.537343
12 Nov 2018 00:15:42.485     -980.997686    -6818.182177      -23.954270      -0.975387       0.159334      -7.537511
12 Nov 2018 00:15:52.485     -990.691462    -6816.172557      -99.326375      -0.963348       0.242585      -7.536756
12 Nov 2018 00:16:02.485    -1000.264265    -6813.330583     -174.686316      -0.951193       0.325803      -7.535078
12 Nov 2018 00:16:12.485    -1009.714929    -6809.656631     -250.024866      -0.938921       0.408979      -7.532478
12 Nov 2018 00:16:22.485    -1019.042306    -6805.151178     -325.332800      -0.926535       0.492102      -7.528955
12 Nov 2018 00:16:32.485    -1028.245259    -6799.814804     -400.600897      -0.914037       0.575162      -7.524511
12 Nov 2018 00:16:42.485    -1037.322671    -6793.648191     -475.819943      -0.901427       0.658148      -7.519145
12 Nov 2018 00:16:52.485    -1046.273438    -6786.652122     -550.980729      -0.888708       0.741051      -7.512859
12 Nov 2018 00:17:02.485    -1055.096470    -6778.827484     -626.074057      -0.875881       0.823860      -7.505653
12 Nov 2018 00:17:12.485    -1063.790697    -6770.175263     -701.090735      -0.862947       0.906566      -7.497529
12 Nov 2018 00:17:22.485    -1072.355062    -6760.696548     -776.021582      -0.849909       0.989157      -7.488487
12 Nov 2018 00:17:32.485    -1080.788524    -6750.392529     -850.857429      -0.836767       1.071625      -7.478529
12 Nov 2018 00:17:42.485    -1089.090060    -6739.264496     -925.589119      -0.823523       1.153958      -7.467656
12 Nov 2018 00:17:52.485    -1097.258661    -6727.313844    -1000.207509      -0.810180       1.236147      -7.455870
12 Nov 2018 00:18:02.485    -1105.293336    -6714.542063    -1074.703471      -0.796739       1.318182      -7.443171
12 Nov 2018 00:18:12.485    -1113.193110    -6700.950747    -1149.067891      -0.783200       1.400053      -7.429562
12 Nov 2018 00:18:22.485    -1120.957025    -6686.541591    -1223.291674      -0.769567       1.481749      -7.415044
12 Nov 2018 00:18:32.485    -1128.584140    -6671.316388    -1297.365743      -0.755840       1.563260      -7.399619
12 Nov 2018 00:18:42.485    -1136.073528    -6655.277031    -1371.281038      -0.742022       1.644578      -7.383289
12 Nov 2018 00:18:52.485    -1143.424284    -6638.425514    -1445.028523      -0.728114       1.725691      -7.366057
12 Nov 2018 00:19:02.485    -1150.635515    -6620.763929    -1518.599180      -0.714118       1.806590      -7.347924
12 Nov 2018 00:19:12.485    -1157.706349    -6602.294468    -1591.984015      -0.700035       1.887264      -7.328893
12 Nov 2018 00:19:22.485    -1164.635928    -6583.019421    -1665.174058      -0.685867       1.967705      -7.308966
12 Nov 2018 00:19:32.485    -1171.423415    -6562.941176    -1738.160363      -0.671617       2.047902      -7.288146
12 Nov 2018 00:19:42.485    -1178.067988    -6542.062220    -1810.934010      -0.657285       2.127846      -7.266435
12 Nov 2018 00:19:52.485    -1184.568842    -6520.385139    -1883.486105      -0.642873       2.207526      -7.243836
12 Nov 2018 00:20:02.485    -1190.925191    -6497.912613    -1955.807784      -0.628384       2.286933      -7.220352
12 Nov 2018 00:20:12.485    -1197.136268    -6474.647422    -2027.890210      -0.613819       2.366057      -7.195986
12 Nov 2018 00:20:22.485    -1203.201321    -6450.592442    -2099.724578      -0.599180       2.444889      -7.170741
12 Nov 2018 00:20:32.485    -1209.119618    -6425.750646    -2171.302114      -0.584468       2.523419      -7.144620
12 Nov 2018 00:20:42.485    -1214.890444    -6400.125101    -2242.614074      -0.569686       2.601637      -7.117627
12 Nov 2018 00:20:52.485    -1220.513104    -6373.718971    -2313.651750      -0.554835       2.679534      -7.089764
12 Nov 2018 00:21:02.485    -1225.986917    -6346.535516    -2384.406469      -0.539917       2.757101      -7.061036
12 Nov 2018 00:21:12.485    -1231.311226    -6318.578089    -2454.869590      -0.524934       2.834327      -7.031445
12 Nov 2018 00:21:22.485    -1236.485387    -6289.850138    -2525.032513      -0.509888       2.911204      -7.000997
12 Nov 2018 00:21:32.485    -1241.508778    -6260.355204    -2594.886672      -0.494780       2.987722      -6.969693
12 Nov 2018 00:21:42.485    -1246.380793    -6230.096923    -2664.423542      -0.479613       3.063872      -6.937539
12 Nov 2018 00:21:52.485    -1251.100847    -6199.079023    -2733.634636      -0.464388       3.139644      -6.904539
12 Nov 2018 00:22:02.485    -1255.668372    -6167.305325    -2802.511510      -0.449108       3.215030      -6.870696
12 Nov 2018 00:22:12.485    -1260.082818    -6134.779740    -2871.045760      -0.433773       3.290020      -6.836015
12 Nov 2018 00:22:22.485    -1264.343656    -6101.506272    -2939.229025      -0.418386       3.364605      -6.800500
12 Nov 2018 00:22:32.485    -1268.450373    -6067.489015    -3007.052988      -0.402949       3.438776      -6.764155
12 Nov 2018 00:22:42.485    -1272.402478    -6032.732156    -3074.509377      -0.387464       3.512524      -6.726986
12 Nov 2018 00:22:52.485    -1276.199496    -5997.239967    -3141.589966      -0.371932       3.585841      -6.688996
12 Nov 2018 00:23:02.485    -1279.840973    -5961.016812    -3208.286575      -0.356356       3.658716      -6.650191
12 Nov 2018 00:23:12.485    -1283.326473    -5924.067145    -3274.591073      -0.340737       3.731142      -6.610574
12 Nov 2018 00:23:22.485    -1286.655579    -5886.395505    -3340.495377      -0.325077       3.803109      -6.570152
12 Nov 2018 00:23:32.485    -1289.827893    -5848.006521    -3405.991453      -0.309379       3.874609      -6.528930
12 Nov 2018 00:23:42.485    -1292.843037    -5808.904907    -3471.071319      -0.293644       3.945634      -6.486911
12 Nov 2018 00:23:52.485    -1295.700651    -5769.095464    -3535.727043      -0.277873       4.016174      -6.444102
12 Nov 2018 00:24:02.485    -1298.400396    -5728.583080    -3599.950747      -0.262070       4.086221      -6.400508
12 Nov 2018 00:24:12.485    -1300.941950    -5687.372726    -3663.734607      -0.246236       4.155766      -6.356134
12 Nov 2018 00:24:22.485    -1303.325011    -5645.469458    -3727.070851      -0.230372       4.224802      -6.310986
12 Nov 2018 00:24:32.485    -1305.549297    -5602.878417    -3789.951764      -0.214481       4.293319      -6.265069
12 Nov 2018 00:24:42.485    -1307.614546    -5559.604826    -3852.369688      -0.198565       4.361310      -6.218389
12 Nov 2018 00:24:52.485    -1309.520513    -5515.653990    -3914.317021      -0.182625       4.428767      -6.170952
12 Nov 2018 00:25:02.485    -1311.266974    -5471.031299    -3975.786219      -0.166664       4.495680      -6.122763
12 Nov 2018 00:25:12.485    -1312.853724    -5425.742220    -4036.769797      -0.150683       4.562043      -6.073829
12 Nov 2018 00:25:22.485    -1314.280578    -5379.792303    -4097.260332      -0.134685       4.627847      -6.024155
12 Nov 2018 00:25:32.485    -1315.547369    -5333.187176    -4157.250460      -0.118671       4.693083      -5.973748
12 Nov 2018 00:25:42.485    -1316.653951    -5285.932549    -4216.732877      -0.102643       4.757746      -5.922614
12 Nov 2018 00:25:52.485    -1317.600197    -5238.034207    -4275.700345      -0.086604       4.821825      -5.870760
12 Nov 2018 00:26:02.485    -1318.385998    -5189.498015    -4334.145687      -0.070555       4.885314      -5.818190
12 Nov 2018 00:26:12.485    -1319.011268    -5140.329914    -4392.061791      -0.054498       4.948206      -5.764913
12 Nov 2018 00:26:22.485    -1319.475936    -5090.535920    -4449.441610      -0.038435       5.010491      -5.710934
12 Nov 2018 00:26:32.485    -1319.779955    -5040.122128    -4506.278164      -0.022368       5.072164      -5.656261
12 Nov 2018 00:26:42.485    -1319.923293    -4989.094703    -4562.564538      -0.006299       5.133217      -5.600900
12 Nov 2018 00:26:52.485    -1319.905941    -4937.459886    -4618.293885       0.009770       5.193641      -5.544857
12 Nov 2018 00:27:02.485    -1319.727908    -4885.223993    -4673.459427       0.025837       5.253431      -5.488140
12 Nov 2018 00:27:12.485    -1319.389223    -4832.393409    -4728.054456       0.041900       5.312578      -5.430755
12 Nov 2018 00:27:22.485    -1318.889933    -4778.974591    -4782.072332       0.057957       5.371076      -5.372710
12 Nov 2018 00:27:32.485    -1318.230107    -4724.974069    -4835.506486       0.074007       5.428918      -5.314012
12 Nov 2018 00:27:42.485    -1317.409831    -4670.398441    -4888.350422       0.090047       5.486097      -5.254668
12 Nov 2018 00:27:52.485    -1316.429212    -4615.254372    -4940.597715       0.106075       5.542605      -5.194685
12 Nov 2018 00:28:02.485    -1315.288375    -4559.548600    -4992.242013       0.122090       5.598436      -5.134070
12 Nov 2018 00:28:12.485    -1313.987466    -4503.287927    -5043.277037       0.138089       5.653584      -5.072831
12 Nov 2018 00:28:22.485    -1312.526648    -4446.479222    -5093.696585       0.154071       5.708042      -5.010976
12 Nov 2018 00:28:32.485    -1310.906107    -4389.129419    -5143.494526       0.170034       5.761802      -4.948512
12 Nov 2018 00:28:42.485    -1309.126045    -4331.245520    -5192.664810       0.185975       5.814860      -4.885446
12 Nov 2018 00:28:52.485    -1307.186684    -4272.834586    -5241.201458       0.201893       5.867208      -4.821786
12 Nov 2018 00:29:02.485    -1305.088266    -4213.903746    -5289.098572       0.217786       5.918840      -4.757540
12 Nov 2018 00:29:12.485    -1302.831051    -4154.460189    -5336.350331       0.233652       5.969750      -4.692716
12 Nov 2018 00:29:22.485    -1300.415320    -4094.511164    -5382.950992       0.249489       6.019933      -4.627322
12 Nov 2018 00:29:32.485    -1297.841372    -4034.063984    -5428.894891       0.265295       6.069381      -4.561365
12 Nov 2018 00:29:42.485    -1295.109524    -3973.126019    -5474.176444       0.281069       6.118089      -4.494854
12 Nov 2018 00:29:52.485    -1292.220114    -3911.704698    -5518.790150       0.296807       6.166051      -4.427797
12 Nov 2018 00:30:02.485    -1289.173497    -3849.807508    -5562.730585       0.312510       6.213261      -4.360201
12 Nov 2018 00:30:12.485    -1285.970049    -3787.441994    -5605.992410       0.328173       6.259715      -4.292076
12 Nov 2018 00:30:22.485    -1282.610164    -3724.615756    -5648.570367       0.343797       6.305405      -4.223429
12 Nov 2018 00:30:32.485    -1279.094255    -3661.336448    -5690.459280       0.359378       6.350328      -4.154269
12 Nov 2018 00:30:42.485    -1275.422753    -3597.611780    -5731.654059       0.374915       6.394476      -4.084604
12 Nov 2018 00:30:52.485    -1271.596108    -3533.449515    -5772.149696       0.390406       6.437846      -4.014442
12 Nov 2018 00:31:02.485    -1267.614789    -3468.857467    -5811.941269       0.405849       6.480432      -3.943792
12 Nov 2018 00:31:12.485    -1263.479285    -3403.843502    -5851.023941       0.421243       6.522229      -3.872663
12 Nov 2018 00:31:22.485    -1259.190100    -3338.415537    -5889.392959       0.436585       6.563231      -3.801063
12 Nov 2018 00:31:32.485    -1254.747761    -3272.581538    -5927.043659       0.451874       6.603435      -3.729001
12 Nov 2018 00:31:42.485    -1250.152809    -3206.349520    -5963.971463       0.467107       6.642835      -3.656485
12 Nov 2018 00:31:52.485    -1245.405808    -3139.727543    -6000.171879       0.482284       6.681426      -3.583525
12 Nov 2018 00:32:02.485    -1240.507335    -3072.723718    -6035.640504       0.497401       6.719204      -3.510128
12 Nov 2018 00:32:12.485    -1235.457989    -3005.346198    -6070.373024       0.512458       6.756164      -3.436305
12 Nov 2018 00:32:22.485    -1230.258387    -2937.603182    -6104.365211       0.527452       6.792302      -3.362064
12 Nov 2018 00:32:32.485    -1224.909163    -2869.502914    -6137.612931       0.542382       6.827614      -3.287413
12 Nov 2018 00:32:42.485    -1219.410969    -2801.053679    -6170.112136       0.557246       6.862095      -3.212362
12 Nov 2018 00:32:52.485    -1213.764475    -2732.263804    -6201.858870       0.572042       6.895741      -3.136920
12 Nov 2018 00:33:02.485    -1207.970369    -2663.141658    -6232.849267       0.586768       6.928548      -3.061096
12 Nov 2018 00:33:12.485    -1202.029357    -2593.695648    -6263.079553       0.601423       6.960513      -2.984900
12 Nov 2018 00:33:22.485    -1195.942163    -2523.934222    -6292.546045       0.616004       6.991631      -2.908339
12 Nov 2018 00:33:32.485    -1189.709527    -2453.865864    -6321.245154       0.630511       7.021899      -2.831424
12 Nov 2018 00:33:42.485    -1183.332208    -2383.499094    -6349.173380       0.644940       7.051313      -2.754164
12 Nov 2018 00:33:52.485    -1176.810981    -2312.842471    -6376.327318       0.659292       7.079869      -2.676568
12 Nov 2018 00:34:02.485    -1170.146640    -2241.904585    -6402.703657       0.673563       7.107564      -2.598646
12 Nov 2018 00:34:12.485    -1163.339995    -2170.694062    -6428.299178       0.687752       7.134396      -2.520406
12 Nov 2018 00:34:22.485    -1156.391872    -2099.219559    -6453.110757       0.701858       7.160360      -2.441859
12 Nov 2018 00:34:32.485    -1149.303116    -2027.489767    -6477.135363       0.715879       7.185453      -2.363013
12 Nov 2018 00:34:42.485    -1142.074588    -1955.513406    -6500.370060       0.729812       7.209673      -2.283879
12 Nov 2018 00:34:52.485    -1134.707165    -1883.299225    -6522.812007       0.743657       7.233017      -2.204465
12 Nov 2018 00:35:02.485    -1127.201742    -1810.856004    -6544.458459       0.757412       7.255481      -2.124781
12 Nov 2018 00:35:12.485    -1119.559229    -1738.192549    -6565.306765       0.771075       7.277063      -2.044837
12 Nov 2018 00:35:22.485    -1111.780554    -1665.317692    -6585.354372       0.784644       7.297761      -1.964643
12 Nov 2018 00:35:32.485    -1103.866659    -1592.240294    -6604.598820       0.798119       7.317571      -1.884207
12 Nov 2018 00:35:42.485    -1095.818506    -1518.969237    -6623.037748       0.811496       7.336492      -1.803541
12 Nov 2018 00:35:52.485    -1087.637068    -1445.513429    -6640.668891       0.824775       7.354521      -1.722652
12 Nov 2018 00:36:02.485    -1079.323340    -1371.881798    -6657.490081       0.837954       7.371656      -1.641552
12 Nov 2018 00:36:12.485    -1070.878327    -1298.083297    -6673.499248       0.851031       7.387895      -1.560249
12 Nov 2018 00:36:22.485    -1062.303053    -1224.126898    -6688.694419       0.864006       7.403235      -1.478754
12 Nov 2018 00:36:32.485    -1053.598559    -1150.021590    -6703.073718       0.876876       7.417676      -1.397076
12 Nov 2018 00:36:42.485    -1044.765897    -1075.776384    -6716.635368       0.889639       7.431215      -1.315226
12 Nov 2018 00:36:52.485    -1035.806140    -1001.400306    -6729.377691       0.902295       7.443850      -1.233212
12 Nov 2018 00:37:02.485    -1026.720371     -926.902399    -6741.299105       0.914841       7.455580      -1.151046
12 Nov 2018 00:37:12.485    -1017.509692     -852.291722    -6752.398129       0.927276       7.466404      -1.068736
12 Nov 2018 00:37:22.485    -1008.175218     -777.577346    -6762.673380       0.939600       7.476320      -0.986293
12 Nov 2018 00:37:32.485     -998.718080     -702.768356    -6772.123573       0.951809       7.485327      -0.903726
12 Nov 2018 00:37:42.485     -989.139424     -627.873850    -6780.747522       0.963903       7.493423      -0.821046
12 Nov 2018 00:37:52.485     -979.440410     -552.902935    -6788.544143       0.975880       7.500608      -0.738262
12 Nov 2018 00:38:02.485     -969.622213     -477.864731    -6795.512447       0.987739       7.506881      -0.655384
12 Nov 2018 00:38:12.485     -959.686022     -402.768363    -6801.651548       0.999479       7.512241      -0.572423
12 Nov 2018 00:38:22.485     -949.633041     -327.622967    -6806.960657       1.011097       7.516686      -0.489388
12 Nov 2018 00:38:32.485     -939.464487     -252.437684    -6811.439086       1.022593       7.520218      -0.406289
12 Nov 2018 00:38:42.485     -929.181593     -177.221661    -6815.086247       1.033965       7.522834      -0.323136
12 Nov 2018 00:38:52.485     -918.785604     -101.984049    -6817.901652       1.045212       7.524535      -0.239939
12 Nov 2018 00:39:02.485     -908.277779      -26.734006    -6819.884910       1.056332       7.525321      -0.156708
12 Nov 2018 00:39:12.485     -897.659392       48.519312    -6821.035734       1.067324       7.525190      -0.073454
12 Nov 2018 00:39:22.485     -886.931729      123.766745    -6821.353935       1.078187       7.524144       0.009815
12 Nov 2018 00:39:32.485     -876.096090      198.999133    -6820.839424       1.088919       7.522181       0.093087
12 Nov 2018 00:39:42.485     -865.153788      274.207317    -6819.492212       1.099519       7.519303       0.176353
12 Nov 2018 00:39:52.485     -854.106147      349.382138    -6817.312412       1.109986       7.515509       0.259603
12 Nov 2018 00:40:02.485     -842.954507      424.514441    -6814.300234       1.120319       7.510799       0.342827
12 Nov 2018 00:40:12.485     -831.700220      499.595074    -6810.455991       1.130516       7.505175       0.426015
12 Nov 2018 00:40:22.485     -820.344648      574.614891    -6805.780097       1.140576       7.498636       0.509156
12 Nov 2018 00:40:32.485     -808.889169      649.564750    -6800.273063       1.150497       7.491184       0.592241
12 Nov 2018 00:40:42.485     -797.335169      724.435517    -6793.935504       1.160279       7.482818       0.675259
12 Nov 2018 00:40:52.485     -785.684051      799.218067    -6786.768135       1.169921       7.473540       0.758201
12 Nov 2018 00:41:02.485     -773.937226      873.903284    -6778.771769       1.179420       7.463351       0.841057
12 Nov 2018 00:41:12.485     -762.096118      948.482060    -6769.947321       1.188777       7.452252       0.923816
12 Nov 2018 00:41:22.485     -750.162163     1022.945301    -6760.295806       1.197990       7.440245       1.006468
12 Nov 2018 00:41:32.485     -738.136808     1097.283926    -6749.818339       1.207057       7.427329       1.089005
12 Nov 2018 00:41:42.485     -726.021510     1171.488866    -6738.516136       1.215978       7.413508       1.171414
12 Nov 2018 00:41:52.485     -713.817739     1245.551067    -6726.390510       1.224751       7.398782       1.253687
12 Nov 2018 00:42:02.485     -701.526976     1319.461493    -6713.442876       1.233376       7.383153       1.335814
12 Nov 2018 00:42:12.485     -689.150710     1393.211121    -6699.674747       1.241852       7.366623       1.417785
12 Nov 2018 00:42:22.485     -676.690444     1466.790949    -6685.087736       1.250176       7.349193       1.499589
12 Nov 2018 00:42:32.485     -664.147688     1540.191993    -6669.683555       1.258349       7.330866       1.581217
12 Nov 2018 00:42:42.485     -651.523966     1613.405288    -6653.464016       1.266370       7.311644       1.662659
12 Nov 2018 00:42:52.485     -638.820808     1686.421892    -6636.431027       1.274236       7.291528       1.743905
